player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Eazytank-Netherwind,10/30/20,03:04:48,1604045088-20,[Nemesis Belt],16933,item:16933::::::::60,Disenchant,0,WARRIOR,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19137::::::::60:::::::|h[Onslaught Girdle]|h|r,,1,true,Cloth,Waist,,Wiggly-Netherwind
Eazytank-Netherwind,10/30/20,04:13:27,1604049207-29,[Epaulets of Ten Storms],16945,item:16945::::::::60,Disenchant,0,WARRIOR,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::|h[Drake Talon Pauldrons]|h|r,,1,true,Mail,Shoulder,,Chromaggus
Eazytank-Netherwind,11/01/20,22:32:53,1604291573-5,[Fetish of the Sand Reaver],21647,item:21647::::::::60,Mainspec /Need,4,WARRIOR,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,|cff0070dd|Hitem:20130::::::::60:::11::::|h[Diamond Flask]|h|r,|cffa335ee|Hitem:19406::::::::60:::::::|h[Drake Fang Talisman]|h|r,2,false,Miscellaneous,Trinket,,Fankriss the Unyielding
Eazytank-Netherwind,11/06/20,02:12:37,1604650357-18,[Wristguards of Stability],19146,item:19146::::::::60,Mainspec /Need,7,WARRIOR,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:19824:1885:::::::60:::11::::|h[Zandalar Vindicator's Armguards]|h|r,,2,false,Leather,Wrist,,Wiggly-Netherwind
Eazytank-Netherwind,11/08/20,23:18:04,1604899084-1,[Breastplate of Annihilation],21814,item:21814::::::::60,Best Available,2,WARRIOR,Temple of Ahn'Qiraj-40 Player,The Prophet Skeram,9,531,40,|cffa335ee|Hitem:12895:1892:::::::60:::11::::|h[Breastplate of the Chromatic Flight]|h|r,,1,false,Plate,Chest,,The Prophet Skeram
Eazytank-Netherwind,11/13/20,03:47:22,1605260842-23,[Shadowstrike],17074,item:17074::::::::60,Offspec / PvP/Greed,1,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,"|cffff8000|Hitem:19019:1900:::::::60:::11::::|h[Thunderfury, Blessed Blade of the Windseeker]|h|r","|cffa335ee|Hitem:19351:1900:::::::60:::::::|h[Maladath, Runed Blade of the Black Flight]|h|r",4,false,Polearms,Two-Hand,,Wiggly-Netherwind
Eazytank-Netherwind,11/22/20,23:14:56,1606108496-13,[Formula: Enchant Cloak - Subtlety],20735,item:20735::::::::60,Mainspec /Need,7,WARRIOR,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,2,false,Enchanting,,,Twin Emperors
Eazytank-Netherwind,11/29/20,23:26:00,1606713960-13,[Qiraji Bindings of Command],20928,item:20928::::::::60,Minor Upgrade,6,WARRIOR,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::|h[Drake Talon Pauldrons]|h|r,|cffa335ee|Hitem:19387:911:::::::60:::::::|h[Chromatic Boots]|h|r,3,false,Quest,,,Wiggly-Netherwind
Eazytank-Netherwind,12/11/20,02:26:24,1607675184-11,[Formula: Enchant Gloves - Superior Agility],20731,item:20731::::::::60,Best Available,2,WARRIOR,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,,,1,false,Enchanting,,,Princess Huhuran
Eazytank-Netherwind,12/18/20,02:27:24,1608280044-4,[Stygian Buckler],23238,item:23238::::::::60,Offspec / PvP/Greed,7,WARRIOR,Naxxramas-40 Player,Grand Widow Faerlina,9,533,40,"|cffa335ee|Hitem:19351:1900:::::::60:::::::|h[Maladath, Runed Blade of the Black Flight]|h|r",,4,false,Shields,Off Hand,,Nevets-Netherwind
Eazytank-Netherwind,12/23/20,03:39:52,1608716392-3,[Icebane Pauldrons],22940,item:22940::::::::60,Minor Upgrade,6,WARRIOR,,Grand Widow Faerlina,0,0,0,|cffa335ee|Hitem:21330:2606:::::::60:::11::::|h[Conqueror's Spaulders]|h|r,,3,false,Plate,Shoulder,,Grand Widow Faerlina
Staind-Netherwind,5/25/20,03:27:05,1590395225-7,[Arcanist Boots],16800,item:16800::::::::60,Mainspec /Need,5,MAGE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:14631::::::::60:::1::::|h[Necropile Boots]|h|r,,2,false,Cloth,Feet,,Wiggly-Netherwind
Staind-Netherwind,5/25/20,03:51:31,1590396691-15,[Arcanist Bindings],16799,item:16799::::::::60,Mainspec /Need,4,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:16703::::::::60:::1::::|h[Dreadmist Bracers]|h|r,,2,false,Cloth,Wrist,,Wiggly-Netherwind
Bigdaddylove-Netherwind,6/29/20,00:36:38,1593408998-0,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Pass,1,SHAMAN,Molten Core-40 Player,Magmadar,9,409,40,,,PASS,false,Book,,,Wiggly-Netherwind
Bigdaddylove-Netherwind,6/29/20,01:13:54,1593411234-10,[Felheart Bracers],16804,item:16804::::::::60,Guild Banking,0,SHAMAN,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16840:1884:::::::60:::::::|h[Earthfury Bracers]|h|r,,2,true,Cloth,Wrist,,Wiggly-Netherwind
Bigdaddylove-Netherwind,6/29/20,01:14:30,1593411270-13,[Earthfury Gauntlets],16839,item:16839::::::::60,Best Available,6,SHAMAN,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:13253::::::::60:::1::::|h[Hands of Power]|h|r,,1,false,Mail,Hands,,Wiggly-Netherwind
Bigdaddylove-Netherwind,6/29/20,01:51:10,1593413470-24,[Legplates of Ten Storms],16946,item:16946::::::::60,Best Available,5,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19899::::::::60:::::::|h[Ritualistic Legguards]|h|r,,1,false,Mail,Legs,,Ragnaros
Bigdaddylove-Netherwind,7/06/20,03:06:07,1594022767-26,[Helmet of Ten Storms],16947,item:16947::::::::60,Best Available,1,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16842::::::::60:::::::|h[Earthfury Helmet]|h|r,,1,false,Mail,Head,,Onyxia
Tiagoffx-Netherwind,12/08/20,02:58:00,1607417880-10,[Mantle of the Blackwing Cabal],19370,item:19370::::::::60,Best Available,4,MAGE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:22412::::::::60:::1::::|h[Thuzadin Mantle]|h|r,,1,false,Cloth,Shoulder,,Nevets-Netherwind
Denacost-Netherwind,6/29/20,01:51:06,1593413466-23,[Arcanist Bindings],16799,item:16799::::::::60,Offspec / PvP/Greed,5,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19846::::::::60:::11::::|h[Zandalar Illusionist's Wraps]|h|r,,4,false,Cloth,Wrist,side grade,Wiggly-Netherwind
Jotajota-Netherwind,3/08/20,04:49:06,1583660946-7,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Jotajota-Netherwind,3/16/20,00:43:36,1584337416-3,[Felheart Pants],16810,item:16810::::::::60,Mainspec /Need,4,WARLOCK,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:12965::::::::60:::1::::|h[Spiritshroud Leggings]|h|r,,2,false,Cloth,Legs,,Magmadar
Jotajota-Netherwind,3/23/20,01:25:32,1584944732-12,[Felheart Shoulder Pads],16807,item:16807::::::::60,Minor Upgrade,5,WARLOCK,Molten Core-40 Player,Baron Geddon,9,409,40,|cff1eff00|Hitem:14266::::::1850:1627190016:60:::1::::|h[Bloodwoven Pads of Shadow Wrath]|h|r,,3,false,Cloth,Shoulder,for pvp,Baron Geddon
Jotajota-Netherwind,3/30/20,01:15:55,1585548955-15,[Felheart Slippers],16803,item:16803::::::::60,Minor Upgrade,8,WARLOCK,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:11822:464:::::::60:::1::::|h[Omnicast Boots]|h|r,,3,false,Cloth,Feet,for pvp and set!,Shazzrah
Jotajota-Netherwind,4/05/20,21:31:10,1586140270-1,[Nemesis Bracers],16934,item:16934::::::::60,Mainspec /Need,7,WARLOCK,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16804::::::::60:::::::|h[Felheart Bracers]|h|r,,2,false,Cloth,Wrist,1st nemesis,Razorgore the Untamed
Jotajota-Netherwind,4/10/20,01:36:56,1586500616-5,[Talisman of Ephemeral Power],18820,item:18820::::::::60,Best Available,5,WARLOCK,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18467::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,1,false,Miscellaneous,Trinket,,Magmadar
Jotajota-Netherwind,4/10/20,04:20:12,1586510412-16,[Nemesis Skullcap],16929,item:16929::::::::60,Best Available,5,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff1eff00|Hitem:14111::::::::60:::::::|h[Felcloth Hood]|h|r,,1,false,Cloth,Head,,Onyxia
Jotajota-Netherwind,4/12/20,23:27:01,1586752021-7,[Nemesis Boots],16927,item:16927::::::::60,Best Available,6,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16803::::::::60:::::::|h[Felheart Slippers]|h|r,,1,false,Cloth,Feet,3 piece bonus,Broodlord Lashlayer
Jotajota-Netherwind,4/26/20,23:17:24,1587961044-7,[Band of Dark Dominion],19434,item:19434::::::::60,Best Available,6,WARLOCK,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:22721::::::::60:::::::|h[Band of Servitude]|h|r,|cff0070dd|Hitem:12545::::::::60:::11::::|h[Eye of Orgrimmar]|h|r,1,false,Miscellaneous,Finger,,Firemaw
Jotajota-Netherwind,5/08/20,02:20:17,1588922417-18,[Staff of Dominance],18842,item:18842::::::::60,Mainspec /Need,5,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:20536:2504:::::::60:::11::::|h[Soul Harvester]|h|r,,2,false,Staves,Two-Hand,my blue though,Golemagg the Incinerator
Jotajota-Netherwind,5/08/20,02:27:50,1588922870-20,[Felheart Horns],16808,item:16808::::::::60,Offspec / PvP/Greed,5,WARLOCK,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16929::::::::60:::::::|h[Nemesis Skullcap]|h|r,,4,false,Cloth,Head,for FR,Garr
Jotajota-Netherwind,5/11/20,03:04:07,1589184247-13,[Nemesis Gloves],16928,item:16928::::::::60,Mainspec /Need,8,WARLOCK,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:18407::::::::60:::::::|h[Felcloth Gloves]|h|r,,2,false,Cloth,Hands,would bring me back to 3 pc nemesis that i gave up from bloodvin,Flamegor
Jotajota-Netherwind,5/24/20,21:24:26,1590373466-2,[The Black Book],19337,item:19337::::::::60,Offspec / PvP/Greed,4,WARLOCK,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:18820::::::::60:::::::|h[Talisman of Ephemeral Power]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,4,false,Miscellaneous,Trinket,,Razorgore the Untamed
Jotajota-Netherwind,5/25/20,01:50:40,1590389440-3,[Nemesis Spaulders],16932,item:16932::::::::60,Mainspec /Need,8,WARLOCK,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff1eff00|Hitem:10210::::::1855:393145088:60:::1::::|h[Elegant Mantle of Shadow Wrath]|h|r,,2,false,Cloth,Shoulder,,Chromaggus
Jotajota-Netherwind,5/31/20,22:38:10,1590982690-10,[Black Ash Robe],19399,item:19399::::::::60,Offspec / PvP/Greed,5,WARLOCK,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:19682::::::::60:::::::|h[Bloodvine Vest]|h|r,,4,false,Cloth,Chest,,Firemaw
Jotajota-Netherwind,6/08/20,02:08:19,1591600099-8,[Nemesis Leggings],16930,item:16930::::::::60,Mainspec /Need,6,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19683::::::::60:::::::|h[Bloodvine Leggings]|h|r,,2,false,Cloth,Legs,,Ragnaros
Jotajota-Netherwind,6/14/20,21:35:14,1592188514-4,[Nemesis Belt],16933,item:16933::::::::60,Mainspec /Need,9,WARLOCK,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:18809::::::::60:::::::|h[Sash of Whispered Secrets]|h|r,,2,false,Cloth,Waist,7/8 nemesis ,Vaelastrasz the Corrupt
Jotajota-Netherwind,6/14/20,23:07:33,1592194053-23,[Angelista's Grasp],19388,item:19388::::::::60,Offspec / PvP/Greed,4,WARLOCK,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16933::::::::60:::::::|h[Nemesis Belt]|h|r,,4,false,Cloth,Waist,,Chromaggus
Jotajota-Netherwind,7/19/20,22:05:00,1595214300-5,[Bracers of Arcane Accuracy],19374,item:19374::::::::60,Best Available,4,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16934:929:::::::60:::::::|h[Nemesis Bracers]|h|r,,1,false,Cloth,Wrist,,Wiggly-Netherwind
Jotajota-Netherwind,8/03/20,00:33:32,1596432812-26,[Head of Onyxia],18422,item:18422::::::::60,Offspec / PvP/Greed,5,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,4,false,Quest,,,Onyxia
Jotajota-Netherwind,8/07/20,03:41:36,1596789696-8,[Ebony Flame Gloves],19407,item:19407::::::::60,Best Available,7,WARLOCK,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16928::::::::60:::::::|h[Nemesis Gloves]|h|r,,1,false,Cloth,Hands,,Wiggly-Netherwind
Jotajota-Netherwind,8/14/20,03:54:28,1597395268-23,[Nemesis Robes],16931,item:16931::::::::60,Mainspec /Need,8,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19682::::::::60:::::::|h[Bloodvine Vest]|h|r,,2,false,Cloth,Chest,8/8!,Nefarian
Jotajota-Netherwind,9/20/20,21:16:43,1600654603-0,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Offspec / PvP/Greed,0,WARLOCK,Temple of Ahn'Qiraj-40 Player,Unknown,9,531,40,,,4,false,Junk,,,Jotajota-Netherwind
Jotajota-Netherwind,9/20/20,23:23:38,1600662218-20,[Imperial Qiraji Regalia],21237,item:21237::::::::60,Best Available,6,WARLOCK,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Jotajota-Netherwind,9/27/20,22:31:08,1601263868-26,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Best Available,6,WARLOCK,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:16932::::::::60:::::::|h[Nemesis Spaulders]|h|r,|cff0070dd|Hitem:19684::::::::60:::::::|h[Bloodvine Boots]|h|r,1,false,Quest,,,Princess Huhuran
Jotajota-Netherwind,9/27/20,23:44:10,1601268250-35,[Green Qiraji Resonating Crystal],21323,item:21323::::::::60,Best Available,0,WARLOCK,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Jotajota-Netherwind,10/04/20,23:19:48,1601871588-3,[Vek'nilash's Circlet],20926,item:20926::::::::60,Best Available,5,WARLOCK,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:16929:2589:::::::60:::::::|h[Nemesis Skullcap]|h|r,,1,false,Quest,,,Twin Emperors
Jotajota-Netherwind,10/16/20,03:53:50,1602838430-8,[Neltharion's Tear],19379,item:19379::::::::60,Best Available,9,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18820::::::::60:::::::|h[Talisman of Ephemeral Power]|h|r,|cffa335ee|Hitem:19950::::::::60:::11::::|h[Zandalarian Hero Charm]|h|r,1,false,Miscellaneous,Trinket,,Nefarian
Jotajota-Netherwind,10/26/20,00:40:24,1603690824-17,[Husk of the Old God],20933,item:20933::::::::60,Mainspec /Need,6,WARLOCK,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,|cff0070dd|Hitem:19682::::::::60:::::::|h[Bloodvine Vest]|h|r,,2,false,Quest,,,C'thun
Jotajota-Netherwind,10/30/20,01:53:27,1604040807-10,[Pattern: Core Felcloth Bag],21371,item:21371::::::::60,Mainspec /Need,5,WARLOCK,Molten Core-40 Player,Garr,9,409,40,,,2,false,Tailoring,,,Wiggly-Netherwind
Jotajota-Netherwind,11/01/20,23:17:41,1604294261-0,[Amulet of Vek'nilash],21608,item:21608::::::::60,Best Available,4,WARLOCK,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:17109::::::::60:::::::|h[Choker of Enlightenment]|h|r,,1,false,Miscellaneous,Neck,,Wiggly-Netherwind
Jotajota-Netherwind,11/01/20,23:26:43,1604294803-5,[Red Qiraji Resonating Crystal],21321,item:21321::::::::60,Best Available,0,WARLOCK,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Jotajota-Netherwind,11/06/20,03:04:12,1604653452-37,[Head of the Broodlord Lashlayer],20383,item:20383::::::::60,Best Available,7,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,,,1,false,Quest,,i have quest,Broodlord Lashlayer
Jotajota-Netherwind,11/09/20,02:08:59,1604909339-6,[Vanquished Tentacle of C'Thun],21579,item:21579::::::::60,Offspec / PvP/Greed,3,WARLOCK,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:18820::::::::60:::::::|h[Talisman of Ephemeral Power]|h|r,|cffa335ee|Hitem:19379::::::::60:::::::|h[Neltharion's Tear]|h|r,4,false,Miscellaneous,Trinket,,C'thun
Jotajota-Netherwind,11/16/20,00:17:59,1605507479-15,[Cloak of the Devoured],22731,item:22731::::::::60,Best Available,6,WARLOCK,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:19857::::::::60:::::::|h[Cloak of Consumption]|h|r,,1,false,Cloth,Back,,C'thun
Jotajota-Netherwind,11/23/20,00:18:41,1606112321-21,[Eye of C'Thun],21221,item:21221::::::::60,Best Available,5,WARLOCK,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,,,1,false,Quest,,,C'thun
Jotajota-Netherwind,12/08/20,05:44:38,1607427878-27,[Cloak of the Brood Lord],19378,item:19378::::::::60,Pass,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138:2463:::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,PASS,false,Cloth,Back,,Nefarian
Jotajota-Netherwind,12/08/20,05:45:11,1607427911-28,[Horizon Choker],13085,item:13085::::::::60,Offspec / PvP/Greed,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18814::::::::60:::::::|h[Choker of the Fire Lord]|h|r,,4,false,Miscellaneous,Neck,,Nefarian
Jotajota-Netherwind,12/11/20,02:26:16,1607675176-9,[Cloak of Untold Secrets],21627,item:21627::::::::60,Mainspec /Need,4,WARLOCK,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,|cffa335ee|Hitem:22731::::::::60:::::::|h[Cloak of the Devoured]|h|r,,2,false,Cloth,Back,,Wiggly-Netherwind
Jotajota-Netherwind,1/10/21,23:34:22,1610343262-1,[Wand of Fates],22820,item:22820::::::::60,Mainspec /Need,8,WARLOCK,Naxxramas-40 Player,Patchwerk,9,533,40,|cffa335ee|Hitem:19861::::::::60:::::::|h[Touch of Chaos]|h|r,,2,false,Wands,,,Patchwerk
Fleshi-Netherwind,7/20/20,01:25:19,1595226319-10,[Head of Onyxia],18422,item:18422::::::::60,Best Available,4,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Fleshi-Netherwind,11/09/20,03:45:33,1604915133-2,[Helm of Wrath],16963,item:16963::::::::60,Mainspec /Need,5,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640:1506:::::::60:::::::|h[Lionheart Helm]|h|r,,2,false,Plate,Head,,Onyxia
Sheepshagger-Netherwind,3/30/20,00:38:55,1585546735-7,[Manastorm Leggings],18872,item:18872::::::::60,Minor Upgrade,6,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:10807:1843:::::::60:::1::::|h[Kilt of the Atal'ai Prophet]|h|r,,3,false,Cloth,Legs,,Gehennas
Sheepshagger-Netherwind,3/30/20,01:44:24,1585550664-1,[Mana Igniting Cord],19136,item:19136::::::::60,Best Available,5,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:16802::::::::60:::::::|h[Arcanist Belt]|h|r,,1,false,Cloth,Waist,,Golemagg the Incinerator
Sheepshagger-Netherwind,4/05/20,21:31:01,1586140261-0,[Netherwind Bindings],16918,item:16918::::::::60,Best Available,8,MAGE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:16683::::::::60:::1::::|h[Magister's Bindings]|h|r,,1,false,Cloth,Wrist,,Razorgore the Untamed
Sheepshagger-Netherwind,4/06/20,02:03:29,1586156609-11,[Netherwind Gloves],16913,item:16913::::::::60,Best Available,8,MAGE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:22870::::::::60:::14::::|h[Blood Guard's Silk Handwraps]|h|r,,1,false,Cloth,Hands,will be my 2nd nether piece,Ebonroc
Sheepshagger-Netherwind,4/13/20,01:29:06,1586759346-2,[Ring of Blackrock],19397,item:19397::::::::60,Mainspec /Need,4,MAGE,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:18103::::::::60:::1::::|h[Band of Rumination]|h|r,|cff0070dd|Hitem:12545::::::::60:::11::::|h[Eye of Orgrimmar]|h|r,2,false,Miscellaneous,Finger,,Flamegor
Sheepshagger-Netherwind,4/17/20,06:53:27,1587124407-19,[Jin'do's Judgement],19884,item:19884::::::::60,Best Available,3,MAGE,,Jin'do the Hexxer,0,0,20,|cff0070dd|Hitem:18491::::::::60:::11::::|h[Lorespinner]|h|r,|cffa335ee|Hitem:19310::::::::60:::14::::|h[Tome of the Ice Lord]|h|r,1,false,Staves,Two-Hand,,Jin'do the Hexxer
Sheepshagger-Netherwind,4/24/20,04:51:04,1587721864-0,[Band of Servitude],22721,item:22721::::::::60,Best Available,1,MAGE,,High Priestess Jeklik,0,0,20,|cffa335ee|Hitem:19397::::::::60:::::::|h[Ring of Blackrock]|h|r,|cff0070dd|Hitem:19905::::::::60:::::::|h[Zanzil's Band]|h|r,1,false,Miscellaneous,Finger,,High Priestess Jeklik
Sheepshagger-Netherwind,4/27/20,04:19:27,1587979167-4,[Ring of Binding],18813,item:18813::::::::60,Minor Upgrade,4,MAGE,Onyxia's Lair-40 Player,Unknown,9,249,40,|cffa335ee|Hitem:19397::::::::60:::::::|h[Ring of Blackrock]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::|h[Band of Servitude]|h|r,3,false,Miscellaneous,Finger,,Sheepshagger-Netherwind
Sheepshagger-Netherwind,5/04/20,00:23:07,1588569787-1,[Netherwind Mantle],16917,item:16917::::::::60,Best Available,7,MAGE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:19845::::::::60:::11::::|h[Zandalar Illusionist's Mantle]|h|r,,1,false,Cloth,Shoulder,will be my 3 piece for Netherwind,Chromaggus
Sheepshagger-Netherwind,5/08/20,02:46:01,1588923961-28,[Netherwind Pants],16915,item:16915::::::::60,Best Available,5,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18872::::::::60:::::::|h[Manastorm Leggings]|h|r,,1,false,Cloth,Legs,will be my 4th piece,Ragnaros
Sheepshagger-Netherwind,5/18/20,01:10:29,1589782229-7,[Arcanist Crown],16795,item:16795::::::::60,Best Available,5,MAGE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:19886::::::::60:::::::|h[The Hexxer's Cover]|h|r,,1,false,Cloth,Head,with be my 3rd piece of Arcanist,Garr
Sheepshagger-Netherwind,5/18/20,03:34:15,1589790855-19,[Netherwind Crown],16914,item:16914::::::::60,Best Available,4,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16795::::::::60:::::::|h[Arcanist Crown]|h|r,,1,false,Cloth,Head,will be the 5th piece Netherwind for what it is worth,Onyxia
Sheepshagger-Netherwind,5/25/20,02:13:49,1590390829-8,[Netherwind Robes],16916,item:16916::::::::60,Best Available,8,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:20034::::::::60:::11::::|h[Zandalar Illusionist's Robe]|h|r,,1,false,Cloth,Chest,Will be 6/8 for Netherwind set,Nefarian
Sheepshagger-Netherwind,5/25/20,03:52:08,1590396728-16,[Seal of the Archmagus],17110,item:17110::::::::60,Minor Upgrade,2,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:19905::::::::60:::::::|h[Zanzil's Band]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::|h[Band of Servitude]|h|r,3,false,Miscellaneous,Finger,,Wiggly-Netherwind
Sheepshagger-Netherwind,5/31/20,21:50:42,1590979842-5,[Netherwind Belt],16818,item:16818::::::::60,Mainspec /Need,4,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,2,false,Cloth,Waist,This would be 7/8 for Netherwind set - but currently wearing btr,Vaelastrasz the Corrupt
Sheepshagger-Netherwind,6/01/20,02:17:58,1590995878-12,[Ring of Spell Power],19147,item:19147::::::::60,Best Available,4,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:19905::::::::60:::::::|h[Zanzil's Band]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::|h[Band of Servitude]|h|r,1,false,Miscellaneous,Finger,,Wiggly-Netherwind
Sheepshagger-Netherwind,6/14/20,22:49:44,1592192984-16,[Essence Gatherer],19435,item:19435::::::::60,Offspec / PvP/Greed,7,MAGE,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:19108::::::::60:::11::::|h[Wand of Biting Cold]|h|r,,4,false,Wands,,,Wiggly-Netherwind
